ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),id
0.0039,0.9897,0.0049,-1.9531,-1.6479,0.5493,46
0.0039,0.9897,0.0049,-1.9531,-1.6479,0.5493,46
0.0,0.978,0.0181,-1.4038,-2.3804,0.1831,46
0.0,0.978,0.0181,-1.4038,-2.3804,0.1831,46
0.0,0.978,0.0181,-1.4038,-2.3804,0.1831,46
0.0,0.978,0.0181,-1.4038,-2.3804,0.1831,46
0.0034,0.9731,0.0146,-0.7324,-2.5635,-0.061,46
0.0034,0.9731,0.0146,-0.7324,-2.5635,-0.061,46
0.0034,0.9731,0.0146,-0.7324,-2.5635,-0.061,46
0.0034,0.9731,0.0146,-0.7324,-2.5635,-0.061,46
0.002,0.9795,0.0005,-0.3662,-3.1128,-0.3662,46
0.002,0.9795,0.0005,-0.3662,-3.1128,-0.3662,46
0.002,0.9795,0.0005,-0.3662,-3.1128,-0.3662,46
0.002,0.9795,0.0005,-0.3662,-3.1128,-0.3662,46
-0.0024,0.9951,0.0005,-0.8545,-3.418,-0.6714,46
-0.0024,0.9951,0.0005,-0.8545,-3.418,-0.6714,46
-0.0024,0.9951,0.0005,-0.8545,-3.418,-0.6714,46
-0.0024,0.9951,0.0005,-0.8545,-3.418,-0.6714,46
0.0015,0.9956,0.0063,-0.7324,-2.9297,-1.2207,46
0.0015,0.9956,0.0063,-0.7324,-2.9297,-1.2207,46
0.0015,0.9956,0.0063,-0.7324,-2.9297,-1.2207,46
0.0015,0.9956,0.0063,-0.7324,-2.9297,-1.2207,46
0.0107,0.9883,0.0054,-0.2441,-1.0376,-2.0752,46
0.0107,0.9883,0.0054,-0.2441,-1.0376,-2.0752,46
0.0107,0.9883,0.0054,-0.2441,-1.0376,-2.0752,46
0.0107,0.9883,0.0054,-0.2441,-1.0376,-2.0752,46
0.0049,0.9878,-0.0039,0.3662,-0.061,-2.0142,46
0.0049,0.9878,-0.0039,0.3662,-0.061,-2.0142,46
0.0049,0.9878,-0.0039,0.3662,-0.061,-2.0142,46
0.0049,0.9878,-0.0039,0.3662,-0.061,-2.0142,46
-0.0093,0.999,-0.0054,-0.7935,-0.4272,-1.8921,46
-0.0093,0.999,-0.0054,-0.7935,-0.4272,-1.8921,46
-0.0093,0.999,-0.0054,-0.7935,-0.4272,-1.8921,46
-0.0093,0.999,-0.0054,-0.7935,-0.4272,-1.8921,46
-0.0098,0.9902,0.0029,-1.9531,-0.2441,-2.7466,46
-0.0098,0.9902,0.0029,-1.9531,-0.2441,-2.7466,46
-0.0098,0.9902,0.0029,-1.9531,-0.2441,-2.7466,46
-0.0098,0.9902,0.0029,-1.9531,-0.2441,-2.7466,46
-0.0034,0.9912,0.0049,-1.3428,0.0,-4.0894,46
-0.0034,0.9912,0.0049,-1.3428,0.0,-4.0894,46
-0.0034,0.9912,0.0049,-1.3428,0.0,-4.0894,46
-0.0034,0.9912,0.0049,-1.3428,0.0,-4.0894,46
-0.0015,0.9922,0.0122,-1.9531,0.6714,-3.6011,46
-0.0015,0.9922,0.0122,-1.9531,0.6714,-3.6011,46
-0.0015,0.9922,0.0122,-1.9531,0.6714,-3.6011,46
-0.0015,0.9922,0.0122,-1.9531,0.6714,-3.6011,46
-0.0059,0.9824,0.0059,-0.7324,0.8545,-2.6855,46
-0.0059,0.9824,0.0059,-0.7324,0.8545,-2.6855,46
-0.0059,0.9824,0.0059,-0.7324,0.8545,-2.6855,46
-0.0059,0.9824,0.0059,-0.7324,0.8545,-2.6855,46
-0.0112,0.9912,0.0034,-1.709,0.7324,-3.2349,46
-0.0112,0.9912,0.0034,-1.709,0.7324,-3.2349,46
-0.0112,0.9912,0.0034,-1.709,0.7324,-3.2349,46
-0.0112,0.9912,0.0034,-1.709,0.7324,-3.2349,46
-0.0098,0.9839,0.0112,-2.0142,0.7935,-4.3945,46
-0.0098,0.9839,0.0112,-2.0142,0.7935,-4.3945,46
-0.0098,0.9839,0.0112,-2.0142,0.7935,-4.3945,46
-0.0098,0.9839,0.0112,-2.0142,0.7935,-4.3945,46
-0.0083,0.9785,0.0142,-1.0986,1.5869,-4.7607,46
-0.0083,0.9785,0.0142,-1.0986,1.5869,-4.7607,46
-0.0083,0.9785,0.0142,-1.0986,1.5869,-4.7607,46
-0.0083,0.9785,0.0142,-1.0986,1.5869,-4.7607,46
-0.0083,0.9741,0.0049,-0.8545,2.3804,-4.2114,46
-0.0083,0.9741,0.0049,-0.8545,2.3804,-4.2114,46
-0.0083,0.9741,0.0049,-0.8545,2.3804,-4.2114,46
-0.0083,0.9741,0.0049,-0.8545,2.3804,-4.2114,46
-0.0117,0.9834,-0.0034,-0.2441,3.1128,-3.7842,46
-0.0117,0.9834,-0.0034,-0.2441,3.1128,-3.7842,46
-0.0117,0.9834,-0.0034,-0.2441,3.1128,-3.7842,46
-0.0117,0.9834,-0.0034,-0.2441,3.1128,-3.7842,46
-0.0161,0.9995,-0.0078,0.4272,3.418,-3.2349,46
-0.0161,0.9995,-0.0078,0.4272,3.418,-3.2349,46
-0.0161,0.9995,-0.0078,0.4272,3.418,-3.2349,46
-0.0161,0.9995,-0.0078,0.4272,3.418,-3.2349,46
-0.0151,1.0083,-0.0044,1.0376,3.1738,-2.1362,46
-0.0151,1.0083,-0.0044,1.0376,3.1738,-2.1362,46
-0.0151,1.0083,-0.0044,1.0376,3.1738,-2.1362,46
-0.0151,1.0083,-0.0044,1.0376,3.1738,-2.1362,46
-0.0122,1.0024,-0.0015,1.3428,3.6621,-1.4038,46
-0.0122,1.0024,-0.0015,1.3428,3.6621,-1.4038,46
-0.0122,1.0024,-0.0015,1.3428,3.6621,-1.4038,46
-0.0122,1.0024,-0.0015,1.3428,3.6621,-1.4038,46
-0.0122,1.0024,-0.0015,1.3428,3.6621,-1.4038,46
-0.0146,1.0005,0.0,1.77,3.54,-1.2207,46
-0.0146,1.0005,0.0,1.77,3.54,-1.2207,46
-0.0146,1.0005,0.0,1.77,3.54,-1.2207,46
-0.0146,1.0005,0.0,1.77,3.54,-1.2207,46
-0.0142,0.9907,0.0015,0.7935,3.1128,-1.3428,46
-0.0142,0.9907,0.0015,0.7935,3.1128,-1.3428,46
-0.0142,0.9907,0.0015,0.7935,3.1128,-1.3428,46
-0.0142,0.9907,0.0015,0.7935,3.1128,-1.3428,46
-0.0181,0.9873,0.001,1.0376,2.0142,-1.6479,46
-0.0181,0.9873,0.001,1.0376,2.0142,-1.6479,46
-0.0181,0.9873,0.001,1.0376,2.0142,-1.6479,46
-0.0181,0.9873,0.001,1.0376,2.0142,-1.6479,46
-0.0254,0.98,-0.002,0.8545,1.0376,-2.0752,46
-0.0254,0.98,-0.002,0.8545,1.0376,-2.0752,46
-0.0254,0.98,-0.002,0.8545,1.0376,-2.0752,46
-0.0254,0.98,-0.002,0.8545,1.0376,-2.0752,46
-0.0244,0.981,-0.0015,1.6479,0.4883,-2.5024,46
-0.0244,0.981,-0.0015,1.6479,0.4883,-2.5024,46
-0.0244,0.981,-0.0015,1.6479,0.4883,-2.5024,46
-0.0244,0.981,-0.0015,1.6479,0.4883,-2.5024,46
-0.0215,0.9927,-0.0044,2.0142,0.3052,-2.5024,46
-0.0215,0.9927,-0.0044,2.0142,0.3052,-2.5024,46
-0.0215,0.9927,-0.0044,2.0142,0.3052,-2.5024,46
-0.0215,0.9927,-0.0044,2.0142,0.3052,-2.5024,46
-0.02,0.9897,-0.0034,1.5259,0.5493,-2.5024,46
-0.02,0.9897,-0.0034,1.5259,0.5493,-2.5024,46
-0.02,0.9897,-0.0034,1.5259,0.5493,-2.5024,46
-0.02,0.9897,-0.0034,1.5259,0.5493,-2.5024,46
-0.0244,0.9917,-0.0054,2.1362,0.8545,-3.1128,46
-0.0244,0.9917,-0.0054,2.1362,0.8545,-3.1128,46
-0.0244,0.9917,-0.0054,2.1362,0.8545,-3.1128,46
-0.0244,0.9917,-0.0054,2.1362,0.8545,-3.1128,46
-0.0313,0.9922,-0.0029,1.77,1.0376,-3.2959,46
-0.0313,0.9922,-0.0029,1.77,1.0376,-3.2959,46
-0.0313,0.9922,-0.0029,1.77,1.0376,-3.2959,46
-0.0313,0.9922,-0.0029,1.77,1.0376,-3.2959,46
-0.0293,0.9883,-0.001,2.3804,1.2207,-3.1738,46
-0.0293,0.9883,-0.001,2.3804,1.2207,-3.1738,46
-0.0293,0.9883,-0.001,2.3804,1.2207,-3.1738,46
-0.0293,0.9883,-0.001,2.3804,1.2207,-3.1738,46
-0.0347,0.9932,-0.0103,3.6011,0.9766,-2.8687,46
-0.0347,0.9932,-0.0103,3.6011,0.9766,-2.8687,46
-0.0347,0.9932,-0.0103,3.6011,0.9766,-2.8687,46
-0.0347,0.9932,-0.0103,3.6011,0.9766,-2.8687,46
-0.0342,1.0044,-0.0171,3.7842,0.1221,-2.4414,46
-0.0342,1.0044,-0.0171,3.7842,0.1221,-2.4414,46
-0.0342,1.0044,-0.0171,3.7842,0.1221,-2.4414,46
-0.0342,1.0044,-0.0171,3.7842,0.1221,-2.4414,46
-0.0264,0.9976,-0.0146,3.54,-0.7935,-2.5024,46
-0.0264,0.9976,-0.0146,3.54,-0.7935,-2.5024,46
-0.0264,0.9976,-0.0146,3.54,-0.7935,-2.5024,46
-0.0264,0.9976,-0.0146,3.54,-0.7935,-2.5024,46
-0.0283,0.9907,-0.0161,4.5166,-1.5259,-3.1738,46
-0.0283,0.9907,-0.0161,4.5166,-1.5259,-3.1738,46
-0.0283,0.9907,-0.0161,4.5166,-1.5259,-3.1738,46
-0.0283,0.9907,-0.0161,4.5166,-1.5259,-3.1738,46
-0.0361,1.0005,-0.0254,5.127,-2.0142,-3.6621,46
-0.0361,1.0005,-0.0254,5.127,-2.0142,-3.6621,46
-0.0361,1.0005,-0.0254,5.127,-2.0142,-3.6621,46
-0.0361,1.0005,-0.0254,5.127,-2.0142,-3.6621,46
-0.0425,0.9985,-0.0229,3.6621,-2.7466,-3.1738,46
-0.0425,0.9985,-0.0229,3.6621,-2.7466,-3.1738,46
-0.0425,0.9985,-0.0229,3.6621,-2.7466,-3.1738,46
-0.0425,0.9985,-0.0229,3.6621,-2.7466,-3.1738,46
-0.0352,0.9863,-0.02,3.8452,-2.9297,-3.1738,46
-0.0352,0.9863,-0.02,3.8452,-2.9297,-3.1738,46
-0.0352,0.9863,-0.02,3.8452,-2.9297,-3.1738,46
-0.0352,0.9863,-0.02,3.8452,-2.9297,-3.1738,46
-0.0303,1.0024,-0.0176,2.8687,-2.7466,-3.54,46
-0.0303,1.0024,-0.0176,2.8687,-2.7466,-3.54,46
-0.0303,1.0024,-0.0176,2.8687,-2.7466,-3.54,46
-0.0303,1.0024,-0.0176,2.8687,-2.7466,-3.54,46
-0.0264,0.999,-0.0156,1.4648,-2.3193,-3.54,46
-0.0264,0.999,-0.0156,1.4648,-2.3193,-3.54,46
-0.0264,0.999,-0.0156,1.4648,-2.3193,-3.54,46
-0.0264,0.999,-0.0156,1.4648,-2.3193,-3.54,46
-0.021,0.9893,-0.0132,0.8545,-2.0142,-3.7231,46
-0.021,0.9893,-0.0132,0.8545,-2.0142,-3.7231,46
-0.021,0.9893,-0.0132,0.8545,-2.0142,-3.7231,46
-0.021,0.9893,-0.0132,0.8545,-2.0142,-3.7231,46
-0.0288,0.9951,-0.0142,0.9155,-0.7935,-4.1504,46
-0.0288,0.9951,-0.0142,0.9155,-0.7935,-4.1504,46
-0.0288,0.9951,-0.0142,0.9155,-0.7935,-4.1504,46
-0.0288,0.9951,-0.0142,0.9155,-0.7935,-4.1504,46
-0.0322,1.0034,-0.0073,-0.4883,0.1831,-3.9063,46
-0.0322,1.0034,-0.0073,-0.4883,0.1831,-3.9063,46
-0.0322,1.0034,-0.0073,-0.4883,0.1831,-3.9063,46
-0.0322,1.0034,-0.0073,-0.4883,0.1831,-3.9063,46
-0.0254,0.9951,0.0039,-1.1597,0.9766,-3.3569,46
-0.0254,0.9951,0.0039,-1.1597,0.9766,-3.3569,46
-0.0254,0.9951,0.0039,-1.1597,0.9766,-3.3569,46
-0.0254,0.9951,0.0039,-1.1597,0.9766,-3.3569,46
-0.0239,0.9966,-0.0078,1.2817,1.709,-3.479,46
-0.0239,0.9966,-0.0078,1.2817,1.709,-3.479,46
-0.0239,0.9966,-0.0078,1.2817,1.709,-3.479,46
-0.0239,0.9966,-0.0078,1.2817,1.709,-3.479,46
-0.0234,0.9985,-0.0107,0.7935,2.1362,-4.0283,46
-0.0234,0.9985,-0.0107,0.7935,2.1362,-4.0283,46
-0.0234,0.9985,-0.0107,0.7935,2.1362,-4.0283,46
-0.0234,0.9985,-0.0107,0.7935,2.1362,-4.0283,46
-0.0215,0.9995,-0.0073,1.3428,2.7466,-4.0894,46
-0.0215,0.9995,-0.0073,1.3428,2.7466,-4.0894,46
-0.0215,0.9995,-0.0073,1.3428,2.7466,-4.0894,46
-0.0215,0.9995,-0.0073,1.3428,2.7466,-4.0894,46
-0.0215,0.9995,-0.0073,1.3428,2.7466,-4.0894,46
-0.022,1.0073,-0.0054,1.0986,4.3945,-3.9063,46
-0.022,1.0073,-0.0054,1.0986,4.3945,-3.9063,46
-0.022,1.0073,-0.0054,1.0986,4.3945,-3.9063,46
-0.022,1.0073,-0.0054,1.0986,4.3945,-3.9063,46
-0.0244,0.9961,-0.0063,1.6479,5.7983,-3.6011,46
-0.0244,0.9961,-0.0063,1.6479,5.7983,-3.6011,46
-0.0244,0.9961,-0.0063,1.6479,5.7983,-3.6011,46
-0.0244,0.9961,-0.0063,1.6479,5.7983,-3.6011,46
-0.0327,0.9971,-0.0078,2.6245,7.1411,-3.2349,46
-0.0327,0.9971,-0.0078,2.6245,7.1411,-3.2349,46
-0.0327,0.9971,-0.0078,2.6245,7.1411,-3.2349,46
-0.0327,0.9971,-0.0078,2.6245,7.1411,-3.2349,46
-0.042,1.0005,-0.0142,3.2959,7.8125,-2.6855,46
-0.042,1.0005,-0.0142,3.2959,7.8125,-2.6855,46
-0.042,1.0005,-0.0142,3.2959,7.8125,-2.6855,46
-0.042,1.0005,-0.0142,3.2959,7.8125,-2.6855,46
-0.0444,1.0049,-0.0239,2.7466,7.8735,-2.1362,46
-0.0444,1.0049,-0.0239,2.7466,7.8735,-2.1362,46
-0.0444,1.0049,-0.0239,2.7466,7.8735,-2.1362,46
-0.0444,1.0049,-0.0239,2.7466,7.8735,-2.1362,46
-0.0459,1.0054,-0.019,0.7324,7.3853,-1.5869,46
-0.0459,1.0054,-0.019,0.7324,7.3853,-1.5869,46
-0.0459,1.0054,-0.019,0.7324,7.3853,-1.5869,46
-0.0459,1.0054,-0.019,0.7324,7.3853,-1.5869,46
-0.0435,1.0024,-0.0176,1.3428,6.5918,-1.1597,46
-0.0435,1.0024,-0.0176,1.3428,6.5918,-1.1597,46
-0.0435,1.0024,-0.0176,1.3428,6.5918,-1.1597,46
-0.0435,1.0024,-0.0176,1.3428,6.5918,-1.1597,46
-0.0425,1.0054,-0.0195,0.1221,5.4321,-1.0376,46
-0.0425,1.0054,-0.0195,0.1221,5.4321,-1.0376,46
-0.0425,1.0054,-0.0195,0.1221,5.4321,-1.0376,46
-0.0425,1.0054,-0.0195,0.1221,5.4321,-1.0376,46
-0.043,1.0039,-0.0107,-1.1597,5.188,-0.7324,46
-0.043,1.0039,-0.0107,-1.1597,5.188,-0.7324,46
-0.043,1.0039,-0.0107,-1.1597,5.188,-0.7324,46
-0.043,1.0039,-0.0107,-1.1597,5.188,-0.7324,46
-0.0405,1.0049,-0.0186,0.2441,4.9438,-0.3052,46
-0.0405,1.0049,-0.0186,0.2441,4.9438,-0.3052,46
-0.0405,1.0049,-0.0186,0.2441,4.9438,-0.3052,46
-0.0405,1.0049,-0.0186,0.2441,4.9438,-0.3052,46
-0.0396,1.0073,-0.0205,-0.6104,4.8218,-0.061,46
-0.0396,1.0073,-0.0205,-0.6104,4.8218,-0.061,46
-0.0396,1.0073,-0.0205,-0.6104,4.8218,-0.061,46
-0.0396,1.0073,-0.0205,-0.6104,4.8218,-0.061,46
-0.042,0.9995,-0.0166,-1.1597,5.0049,-0.4272,46
-0.042,0.9995,-0.0166,-1.1597,5.0049,-0.4272,46
-0.042,0.9995,-0.0166,-1.1597,5.0049,-0.4272,46
-0.042,0.9995,-0.0166,-1.1597,5.0049,-0.4272,46
-0.0483,1.0,-0.0083,-0.6714,5.9204,-0.3662,46
-0.0483,1.0,-0.0083,-0.6714,5.9204,-0.3662,46
-0.0483,1.0,-0.0083,-0.6714,5.9204,-0.3662,46
-0.0483,1.0,-0.0083,-0.6714,5.9204,-0.3662,46
-0.0566,1.0015,-0.0073,0.7935,6.5918,-0.3662,46
-0.0566,1.0015,-0.0073,0.7935,6.5918,-0.3662,46
-0.0566,1.0015,-0.0073,0.7935,6.5918,-0.3662,46
-0.0566,1.0015,-0.0073,0.7935,6.5918,-0.3662,46
-0.0615,1.002,-0.0151,1.8311,6.0425,-0.3052,46
-0.0615,1.002,-0.0151,1.8311,6.0425,-0.3052,46
-0.0615,1.002,-0.0151,1.8311,6.0425,-0.3052,46
-0.0615,1.002,-0.0151,1.8311,6.0425,-0.3052,46
-0.0581,0.9932,-0.0205,2.8076,4.8828,-0.7935,46
-0.0581,0.9932,-0.0205,2.8076,4.8828,-0.7935,46
-0.0581,0.9932,-0.0205,2.8076,4.8828,-0.7935,46
-0.0581,0.9932,-0.0205,2.8076,4.8828,-0.7935,46
-0.0566,0.9937,-0.0298,3.54,3.479,-2.1362,46
-0.0566,0.9937,-0.0298,3.54,3.479,-2.1362,46
-0.0566,0.9937,-0.0298,3.54,3.479,-2.1362,46
-0.0566,0.9937,-0.0298,3.54,3.479,-2.1362,46
-0.061,0.9995,-0.0356,2.8076,2.5635,-3.3569,46
-0.061,0.9995,-0.0356,2.8076,2.5635,-3.3569,46
-0.061,0.9995,-0.0356,2.8076,2.5635,-3.3569,46
-0.061,0.9995,-0.0356,2.8076,2.5635,-3.3569,46
-0.0679,0.9976,-0.0269,2.1362,2.4414,-3.479,46
-0.0679,0.9976,-0.0269,2.1362,2.4414,-3.479,46
-0.0679,0.9976,-0.0269,2.1362,2.4414,-3.479,46
-0.0679,0.9976,-0.0269,2.1362,2.4414,-3.479,46
-0.0698,0.9888,-0.0273,3.8452,2.1362,-2.9907,46
-0.0698,0.9888,-0.0273,3.8452,2.1362,-2.9907,47
-0.0698,0.9888,-0.0273,3.8452,2.1362,-2.9907,47
-0.0698,0.9888,-0.0273,3.8452,2.1362,-2.9907,47
-0.0713,0.9824,-0.0396,4.9438,1.3428,-3.0518,47
-0.0713,0.9824,-0.0396,4.9438,1.3428,-3.0518,47
-0.0713,0.9824,-0.0396,4.9438,1.3428,-3.0518,47
-0.0713,0.9824,-0.0396,4.9438,1.3428,-3.0518,47
-0.0698,0.9878,-0.0435,4.3335,0.6714,-3.3569,47
-0.0698,0.9878,-0.0435,4.3335,0.6714,-3.3569,47
-0.0698,0.9878,-0.0435,4.3335,0.6714,-3.3569,47
-0.0698,0.9878,-0.0435,4.3335,0.6714,-3.3569,47
-0.0615,0.9868,-0.0425,3.9063,-0.1221,-3.3569,47
-0.0615,0.9868,-0.0425,3.9063,-0.1221,-3.3569,47
-0.0615,0.9868,-0.0425,3.9063,-0.1221,-3.3569,47
-0.0615,0.9868,-0.0425,3.9063,-0.1221,-3.3569,47
-0.0518,0.9834,-0.0405,3.3569,-0.3052,-3.6011,47
-0.0518,0.9834,-0.0405,3.3569,-0.3052,-3.6011,47
-0.0518,0.9834,-0.0405,3.3569,-0.3052,-3.6011,47
-0.0518,0.9834,-0.0405,3.3569,-0.3052,-3.6011,47
-0.0513,0.9814,-0.0439,3.0518,0.0,-3.8452,47
-0.0513,0.9814,-0.0439,3.0518,0.0,-3.8452,47
-0.0513,0.9814,-0.0439,3.0518,0.0,-3.8452,47
-0.0513,0.9814,-0.0439,3.0518,0.0,-3.8452,47
-0.0571,0.9849,-0.0425,2.3193,0.2441,-3.9063,47
-0.0571,0.9849,-0.0425,2.3193,0.2441,-3.9063,47
-0.0571,0.9849,-0.0425,2.3193,0.2441,-3.9063,47
-0.0571,0.9849,-0.0425,2.3193,0.2441,-3.9063,47
-0.0571,0.9849,-0.0425,2.3193,0.2441,-3.9063,47
-0.0625,0.9863,-0.0352,1.2817,0.6714,-3.8452,47
-0.0625,0.9863,-0.0352,1.2817,0.6714,-3.8452,47
-0.0625,0.9863,-0.0352,1.2817,0.6714,-3.8452,47
-0.0625,0.9863,-0.0352,1.2817,0.6714,-3.8452,47
-0.063,0.9912,-0.0381,1.4038,1.2817,-4.0894,47
-0.063,0.9912,-0.0381,1.4038,1.2817,-4.0894,47
-0.063,0.9912,-0.0381,1.4038,1.2817,-4.0894,47
-0.063,0.9912,-0.0381,1.4038,1.2817,-4.0894,47
-0.0625,0.9893,-0.0376,0.7935,2.0752,-4.2725,47
-0.0625,0.9893,-0.0376,0.7935,2.0752,-4.2725,47
-0.0625,0.9893,-0.0376,0.7935,2.0752,-4.2725,47
-0.0625,0.9893,-0.0376,0.7935,2.0752,-4.2725,47
-0.0679,0.9946,-0.0356,0.9155,2.4414,-4.3945,47
-0.0679,0.9946,-0.0356,0.9155,2.4414,-4.3945,47
-0.0679,0.9946,-0.0356,0.9155,2.4414,-4.3945,47
-0.0679,0.9946,-0.0356,0.9155,2.4414,-4.3945,47
-0.0654,0.9922,-0.0332,1.4038,2.9297,-4.4556,47
-0.0654,0.9922,-0.0332,1.4038,2.9297,-4.4556,47
-0.0654,0.9922,-0.0332,1.4038,2.9297,-4.4556,47
-0.0654,0.9922,-0.0332,1.4038,2.9297,-4.4556,47
-0.0688,0.9912,-0.0356,2.2583,2.8076,-4.8828,47
-0.0688,0.9912,-0.0356,2.2583,2.8076,-4.8828,47
-0.0688,0.9912,-0.0356,2.2583,2.8076,-4.8828,47
-0.0688,0.9912,-0.0356,2.2583,2.8076,-4.8828,47
-0.0708,0.9907,-0.0361,2.1362,2.5024,-4.8828,47
-0.0708,0.9907,-0.0361,2.1362,2.5024,-4.8828,47
-0.0708,0.9907,-0.0361,2.1362,2.5024,-4.8828,47
-0.0708,0.9907,-0.0361,2.1362,2.5024,-4.8828,47
-0.0713,0.9912,-0.0386,2.0142,2.8076,-4.6387,47
-0.0713,0.9912,-0.0386,2.0142,2.8076,-4.6387,47
-0.0713,0.9912,-0.0386,2.0142,2.8076,-4.6387,47
-0.0713,0.9912,-0.0386,2.0142,2.8076,-4.6387,47
-0.0669,0.9893,-0.0381,0.9766,3.7231,-4.3335,47
-0.0669,0.9893,-0.0381,0.9766,3.7231,-4.3335,47
-0.0669,0.9893,-0.0381,0.9766,3.7231,-4.3335,47
-0.0669,0.9893,-0.0381,0.9766,3.7231,-4.3335,47
-0.0664,0.9868,-0.042,1.3428,4.5776,-4.0283,47
-0.0664,0.9868,-0.042,1.3428,4.5776,-4.0283,47
-0.0664,0.9868,-0.042,1.3428,4.5776,-4.0283,47
-0.0664,0.9868,-0.042,1.3428,4.5776,-4.0283,47
-0.0713,0.9907,-0.0439,0.1221,4.3945,-4.0283,47
-0.0713,0.9907,-0.0439,0.1221,4.3945,-4.0283,47
-0.0713,0.9907,-0.0439,0.1221,4.3945,-4.0283,47
-0.0713,0.9907,-0.0439,0.1221,4.3945,-4.0283,47
-0.0771,0.9902,-0.0425,-1.1597,4.3335,-3.8452,47
-0.0771,0.9902,-0.0425,-1.1597,4.3335,-3.8452,47
-0.0771,0.9902,-0.0425,-1.1597,4.3335,-3.8452,47
-0.0771,0.9902,-0.0425,-1.1597,4.3335,-3.8452,47
-0.0767,0.9863,-0.0332,-2.0142,4.7607,-3.418,47
-0.0767,0.9863,-0.0332,-2.0142,4.7607,-3.418,47
-0.0767,0.9863,-0.0332,-2.0142,4.7607,-3.418,47
-0.0767,0.9863,-0.0332,-2.0142,4.7607,-3.418,47
-0.0752,0.9878,-0.0361,-1.1597,5.188,-3.2349,47
-0.0752,0.9878,-0.0361,-1.1597,5.188,-3.2349,47
-0.0752,0.9878,-0.0361,-1.1597,5.188,-3.2349,47
-0.0752,0.9878,-0.0361,-1.1597,5.188,-3.2349,47
-0.0806,0.9863,-0.0303,-1.5869,5.249,-2.7466,47
-0.0806,0.9863,-0.0303,-1.5869,5.249,-2.7466,47
-0.0806,0.9863,-0.0303,-1.5869,5.249,-2.7466,47
-0.0806,0.9863,-0.0303,-1.5869,5.249,-2.7466,47
-0.0874,0.9819,-0.0381,-0.4883,4.2114,-2.0142,47
-0.0874,0.9819,-0.0381,-0.4883,4.2114,-2.0142,47
-0.0874,0.9819,-0.0381,-0.4883,4.2114,-2.0142,47
-0.0874,0.9819,-0.0381,-0.4883,4.2114,-2.0142,47
-0.085,0.9868,-0.0371,-1.4648,3.6011,-1.5869,47
-0.085,0.9868,-0.0371,-1.4648,3.6011,-1.5869,47
-0.085,0.9868,-0.0371,-1.4648,3.6011,-1.5869,47
-0.085,0.9868,-0.0371,-1.4648,3.6011,-1.5869,47
-0.0811,0.9922,-0.0386,-2.1362,3.2959,-1.8311,47
-0.0811,0.9922,-0.0386,-2.1362,3.2959,-1.8311,47
-0.0811,0.9922,-0.0386,-2.1362,3.2959,-1.8311,47
-0.0811,0.9922,-0.0386,-2.1362,3.2959,-1.8311,47
-0.0811,0.9912,-0.0215,-3.3569,3.418,-1.709,47
-0.0811,0.9912,-0.0215,-3.3569,3.418,-1.709,47
-0.0811,0.9912,-0.0215,-3.3569,3.418,-1.709,47
-0.0811,0.9912,-0.0215,-3.3569,3.418,-1.709,47
-0.082,0.9868,-0.0254,-1.4038,3.6011,-1.709,47
-0.082,0.9868,-0.0254,-1.4038,3.6011,-1.709,47
-0.082,0.9868,-0.0254,-1.4038,3.6011,-1.709,47
-0.082,0.9868,-0.0254,-1.4038,3.6011,-1.709,47
-0.0845,0.9902,-0.0342,-1.2207,3.1128,-1.2817,47
-0.0845,0.9902,-0.0342,-1.2207,3.1128,-1.2817,47
-0.0845,0.9902,-0.0342,-1.2207,3.1128,-1.2817,47
-0.0845,0.9902,-0.0342,-1.2207,3.1128,-1.2817,47
-0.0898,0.9912,-0.0425,-0.9766,2.4414,-0.6714,47
-0.0898,0.9912,-0.0425,-0.9766,2.4414,-0.6714,47
-0.0898,0.9912,-0.0425,-0.9766,2.4414,-0.6714,47
-0.0898,0.9912,-0.0425,-0.9766,2.4414,-0.6714,47
-0.0908,0.9956,-0.0425,-2.5024,2.3804,-0.2441,47
-0.0908,0.9956,-0.0425,-2.5024,2.3804,-0.2441,47
-0.0908,0.9956,-0.0425,-2.5024,2.3804,-0.2441,47
-0.0908,0.9956,-0.0425,-2.5024,2.3804,-0.2441,47
-0.084,0.9888,-0.0215,-3.54,2.4414,0.0,47
-0.084,0.9888,-0.0215,-3.54,2.4414,0.0,47
-0.084,0.9888,-0.0215,-3.54,2.4414,0.0,47
-0.084,0.9888,-0.0215,-3.54,2.4414,0.0,47
-0.082,0.9854,-0.0254,-2.0142,1.8311,-0.3662,47
-0.082,0.9854,-0.0254,-2.0142,1.8311,-0.3662,47
-0.082,0.9854,-0.0254,-2.0142,1.8311,-0.3662,47
-0.082,0.9854,-0.0254,-2.0142,1.8311,-0.3662,47
-0.0923,0.9868,-0.0278,-2.0752,1.709,-0.7324,47
-0.0923,0.9868,-0.0278,-2.0752,1.709,-0.7324,47
-0.0923,0.9868,-0.0278,-2.0752,1.709,-0.7324,47
-0.0923,0.9868,-0.0278,-2.0752,1.709,-0.7324,47
-0.0923,0.9868,-0.0278,-2.0752,1.709,-0.7324,47
-0.0977,0.9897,-0.0376,-0.9766,1.3428,-0.7324,47
-0.0977,0.9897,-0.0376,-0.9766,1.3428,-0.7324,47
-0.0977,0.9897,-0.0376,-0.9766,1.3428,-0.7324,47
